47918180,1/21/2014 0:00,7:00:00,AM,1.03
47918180,1/21/2014 0:00,8:00:00,AM,1.03
47918180,1/21/2014 0:00,9:00:00,AM,1.62
47918180,1/21/2014 0:00,10:00:00,AM,0.65
47918180,1/21/2014 0:00,11:00:00,AM,2.59
47918180,1/21/2014 0:00,12:00:00,PM,0.52
47918180,1/21/2014 0:00,1:00:00,PM,0.48
47918180,1/21/2014 0:00,2:00:00,PM,0.59
47918180,1/21/2014 0:00,3:00:00,PM,0.58
47918180,1/21/2014 0:00,4:00:00,PM,0.35
47918180,1/21/2014 0:00,5:00:00,PM,1.21
47918180,1/21/2014 0:00,6:00:00,PM,1.41
47918180,1/21/2014 0:00,7:00:00,PM,1.08
